STORE_LOCATION_RK;STORE_LOCATION_LVL_RK4;STORE_LOCATION_LVL_RK3;STORE_LOCATION_LVL_RK2;STORE_LOCATION_LVL_RK1;STORE_OPEN_DTTM;STORE_CLOSURE_DTTM;VALID_FROM_DTTM;VALID_TO_DTTM;PROCESSED_DTTM;STORE_LOCATION_ADK_hashing;STORE_LOCATION_ID_hashing;STORE_LOCATION_NM_hashing;STORE_LOCATION_DESC_hashing;LANGUAGE_CD_hashing;STORE_LOCATION_LVL_ID4_hashing;STORE_LOCATION_LVL_NM4_hashing;STORE_LOCATION_LVL_DESC4_hashing;STORE_LOCATION_LVL_ID3_hashing;STORE_LOCATION_LVL_NM3_hashing;STORE_LOCATION_LVL_DESC3_hashing;STORE_LOCATION_LVL_ID2_hashing;STORE_LOCATION_LVL_NM2_hashing;STORE_LOCATION_LVL_DESC2_hashing;STORE_LOCATION_LVL_ID1_hashing;STORE_LOCATION_LVL_NM1_hashing;STORE_LOCATION_LVL_DESC1_hashing;STORE_LOCATION_ATTRIB1_hashing;STORE_LOCATION_ATTRIB2_hashing;STORE_LOCATION_ATTRIB3_hashing;STORE_LOCATION_ATTRIB4_hashing;STORE_LOCATION_ATTRIB5_hashing;STORE_LOCATION_ATTRIB6_hashing;STORE_LOCATION_ATTRIB7_hashing;STORE_LOCATION_ATTRIB8_hashing;STORE_LOCATION_ATTRIB9_hashing;STORE_LOCATION_ATTRIB10_hashing;STORE_LOCATION_ATTRIB11_hashing;STORE_LOCATION_ATTRIB12_hashing;STORE_LOCATION_ATTRIB13_hashing;STORE_LOCATION_ATTRIB14_hashing;STORE_LOCATION_ATTRIB15_hashing;STORE_LOCATION_ATTRIB16_hashing;STORE_LOCATION_ATTRIB17_hashing;STORE_LOCATION_ATTRIB18_hashing;STORE_LOCATION_ATTRIB19_hashing;STORE_LOCATION_ATTRIB20_hashing;STORE_LOCATION_ATTRIB21_hashing
502;24;24;11;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;DD30AA4F3F9DC630F09015F6F8026CC4;742CD37714C1A49DC01BF8FBCFE2FE30;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;9F5AD89089C0CD9023D34F822B4A9B46;EAE4D38302423BD6EA15F78BC1E37331;E5E1FA47D79C1D573A65E2A4D17F6E6E;9F5AD89089C0CD9023D34F822B4A9B46;EAE4D38302423BD6EA15F78BC1E37331;E5E1FA47D79C1D573A65E2A4D17F6E6E;7979E936FC915F0D8532033022281BF4;9869E0175794EB3DA91B1995599112E6;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;9B9B954D2D5B0F1C5B0B129DF8DED631;908F99C7544954B2568D9A9ACD6707C9;2356B83B3AE123A290CB245A8F8526DA;75300434BE16A57FD386B22D19B289D5;25E1BE00C232A1433796208BB8DE3920;0812DEC8D71968624342CA931F1F7DEE;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;0A7D98B3F3BA0A5BC89F693FB146FE40;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
503;41;41;16;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;E6C2C52FBE611513D0F8B692CA143FA5;86F6021EEC00D1ED1EC83B32DE81748E;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;22F3367A8F5E00B232B561EE9A64F64F;86F6021EEC00D1ED1EC83B32DE81748E;E5E1FA47D79C1D573A65E2A4D17F6E6E;22F3367A8F5E00B232B561EE9A64F64F;86F6021EEC00D1ED1EC83B32DE81748E;E5E1FA47D79C1D573A65E2A4D17F6E6E;41BB187AC4BEF212D9EA9E312479E813;73463C533682C533D541A66FDBEB86F9;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;9B9B954D2D5B0F1C5B0B129DF8DED631;1D7F3E9E14E9566CC45E7B5DBB73CE4D;61E6AFD5C9A4F3D12A666250F631CA9A;75300434BE16A57FD386B22D19B289D5;060E1780728579C82936D8AEC6150730;6AEC05DCB80E0C6FCD3147D998852DD0;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;0A7D98B3F3BA0A5BC89F693FB146FE40;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
504;25;25;10;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;261B82C0BD88D72D6C70A15B17C4C071;C4A23F700D925F5B2C5AEC5EEBDD59EA;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;CC500B7C5B012E3919313EB946083594;C4A23F700D925F5B2C5AEC5EEBDD59EA;E5E1FA47D79C1D573A65E2A4D17F6E6E;CC500B7C5B012E3919313EB946083594;C4A23F700D925F5B2C5AEC5EEBDD59EA;E5E1FA47D79C1D573A65E2A4D17F6E6E;19B16CCEEFD8EC258319603670467051;F5126A9BDB60B4C8F3B1680AF38B33B9;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;9B9B954D2D5B0F1C5B0B129DF8DED631;04E5A06E3993F6C9A4BFDEF278636ED5;F5126A9BDB60B4C8F3B1680AF38B33B9;75300434BE16A57FD386B22D19B289D5;BC0EB006F36BC82F8E165D6D4E95F207;19517FD4F1E15806B405B9D730EEADCE;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;FC5FD090934CE685C1C12E5E0311F1D4;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
505;45;45;9;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;6DC479BFA566868B1337A64A71EFE925;DF3704E6EA57B9462A5ED57465B2B700;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;F7280ADAE2C3FED6315EB6E20D828AFD;B0A5DFB6625D1FE7AAA2C3B6BBAE482B;E5E1FA47D79C1D573A65E2A4D17F6E6E;F7280ADAE2C3FED6315EB6E20D828AFD;B0A5DFB6625D1FE7AAA2C3B6BBAE482B;E5E1FA47D79C1D573A65E2A4D17F6E6E;EEA842F73878C08E61E627D3F37B35F4;7AF6FDEAE1F7ABDA1BABB2A15B4D02E8;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;81C7FB4E26CB45F0745DF4A59EB6CD9E;B7809A63463E4B4F10D39FCB12715389;80E9CD1F0FA2BE7168829A4432F5215F;691ED43F4AF65A71A6FB21210CBE5109;CA03740D31B247000CBE6A518430275E;0A94EA40BDDE41E9E4E6A7FC04E64252;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;0A7D98B3F3BA0A5BC89F693FB146FE40;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
506;38;38;9;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;8AD2536D816D3857634B52FE2C1A05B6;5AC33B12EB83A47378ABF704BE8F7058;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;5E2E20FA6B2687B13AA27D0CC799089E;43B5B4E6A4313F00951338A264CFCF59;E5E1FA47D79C1D573A65E2A4D17F6E6E;5E2E20FA6B2687B13AA27D0CC799089E;43B5B4E6A4313F00951338A264CFCF59;E5E1FA47D79C1D573A65E2A4D17F6E6E;EEA842F73878C08E61E627D3F37B35F4;7AF6FDEAE1F7ABDA1BABB2A15B4D02E8;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;39ED0D2B753268FD16E042087A244FDC;B7809A63463E4B4F10D39FCB12715389;80E9CD1F0FA2BE7168829A4432F5215F;691ED43F4AF65A71A6FB21210CBE5109;CA03740D31B247000CBE6A518430275E;0A94EA40BDDE41E9E4E6A7FC04E64252;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;0A7D98B3F3BA0A5BC89F693FB146FE40;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
507;251;251;4;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;B4BF9B134C1C58A4FD14D232DA462F96;F55F13F1EAA9F383543A73152F527ACD;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;C3DC6E6C156F05691F20527EE2CCD950;22C90958EB1DC72363597224A736A41F;E5E1FA47D79C1D573A65E2A4D17F6E6E;C3DC6E6C156F05691F20527EE2CCD950;22C90958EB1DC72363597224A736A41F;E5E1FA47D79C1D573A65E2A4D17F6E6E;15EDF29F5AE18B814E33080FDD217681;1E4D790F9685042370EB2A25FFA26AF9;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;B5A368A9689D233843CB7A34709BD45B;74CFA90507AD996840C04556C163D59C;F5126A9BDB60B4C8F3B1680AF38B33B9;75300434BE16A57FD386B22D19B289D5;E238E543D8E3684800377D68A545410D;EB5CA9F69BCD28C10B38B2A6B0D22880;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;0A7D98B3F3BA0A5BC89F693FB146FE40;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
508;224;224;16;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;8EB6678EA03679349027292D2E7DC8BD;0CDA730B0D9601313E7D21736BBAF093;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;903A105DCBDED8099F98FA129361AD1F;BA9E2E7E98EF25ABE1B4FB687DE45B95;E5E1FA47D79C1D573A65E2A4D17F6E6E;903A105DCBDED8099F98FA129361AD1F;BA9E2E7E98EF25ABE1B4FB687DE45B95;E5E1FA47D79C1D573A65E2A4D17F6E6E;41BB187AC4BEF212D9EA9E312479E813;73463C533682C533D541A66FDBEB86F9;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;FE26708E98829533D1F2877AC0D06DAC;D07B12CA0F54B053829C81488035F3E2;8AC98CFEF24D79BDC8B59626C3D72FC7;61E6AFD5C9A4F3D12A666250F631CA9A;75300434BE16A57FD386B22D19B289D5;060E1780728579C82936D8AEC6150730;6DC7F651CB3BE816F40596CAAECA1C75;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;FC5FD090934CE685C1C12E5E0311F1D4;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
509;224;224;16;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;9AB805CE174999FB1975A3797A8AA656;ECD2D7B5ABDF6C33873D40C3FBC18366;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;903A105DCBDED8099F98FA129361AD1F;BA9E2E7E98EF25ABE1B4FB687DE45B95;E5E1FA47D79C1D573A65E2A4D17F6E6E;903A105DCBDED8099F98FA129361AD1F;BA9E2E7E98EF25ABE1B4FB687DE45B95;E5E1FA47D79C1D573A65E2A4D17F6E6E;41BB187AC4BEF212D9EA9E312479E813;73463C533682C533D541A66FDBEB86F9;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;FB46D3D3CE99B92582D8D6B52CB0DFF8;8AC98CFEF24D79BDC8B59626C3D72FC7;61E6AFD5C9A4F3D12A666250F631CA9A;75300434BE16A57FD386B22D19B289D5;060E1780728579C82936D8AEC6150730;6DC7F651CB3BE816F40596CAAECA1C75;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;0A7D98B3F3BA0A5BC89F693FB146FE40;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
510;123;123;14;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;A0093BDA3F1641DCEA541C6ECB0E0281;63D3D052D3F7666A297F5BA8BCD7482E;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;BA116516728849BB726EDC10D534E585;B013822DF3392026A701247A747E4DD8;E5E1FA47D79C1D573A65E2A4D17F6E6E;BA116516728849BB726EDC10D534E585;B013822DF3392026A701247A747E4DD8;E5E1FA47D79C1D573A65E2A4D17F6E6E;755AAF927237063ADA7BD5FE0599EE1D;43AA74129C33FCE2EB7E99BFB2099E9A;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;00BADC096F516C72A81763F8CC45E4C6;2AD2B31C83E042801F3504B8E1B3BBAE;5987D1803F8B590AF4B65DC273428555;75300434BE16A57FD386B22D19B289D5;18DCA295CCB5DAA95642E8A7BDDC80AE;DE14CFCC561CF95DF29096130BE1971D;D2C50D70FBCF0A56020B70626BF2FB2C;410E87854BCC80640DBEFAB137107251;A067F6FD038AB399337304ED26250C88;6BA1D912365C006B003750C17E810A8C;6BA1D912365C006B003750C17E810A8C;B70EA5F8E1DD1E21F7485AADD433620F;0A7D98B3F3BA0A5BC89F693FB146FE40;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
511;52;52;5;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;F56E17B363E875E6DF59E502169801A3;7AC6D57E5B1838466A0BB6AAC51E817A;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;9B799234A02C861283FAAA7231029E1F;0898B9AEA572A00EAC284FCB28C2EE4A;E5E1FA47D79C1D573A65E2A4D17F6E6E;9B799234A02C861283FAAA7231029E1F;0898B9AEA572A00EAC284FCB28C2EE4A;E5E1FA47D79C1D573A65E2A4D17F6E6E;5571D7BB35666A419BBBB2BCD7D83D79;1286EAE011177443342EBD6F36D64C92;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;FB46D3D3CE99B92582D8D6B52CB0DFF8;7F3598532D8D695950374F86D276616A;80E9CD1F0FA2BE7168829A4432F5215F;691ED43F4AF65A71A6FB21210CBE5109;CA03740D31B247000CBE6A518430275E;61B9867E1ADB4A34E48B29DB32BBB797;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;0A7D98B3F3BA0A5BC89F693FB146FE40;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
512;165;165;20;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;731BB9B54ABB4F0876E1E88438CDEC2B;FFD03EBDA90848347E778D267FDAC7CA;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;9DCEED59690795B42AA2E0B82A3F1B95;F0CCD6CA745CFF549CBF067EEFECC4E2;E5E1FA47D79C1D573A65E2A4D17F6E6E;9DCEED59690795B42AA2E0B82A3F1B95;F0CCD6CA745CFF549CBF067EEFECC4E2;E5E1FA47D79C1D573A65E2A4D17F6E6E;F0F989536E70D737A1907A0687BEECCC;9614FB78285353AE1E2ED8E9800A33ED;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;5612080FCCC53BDC19C50D0FD9BF5DBA;22301E873A3C0BAD5C4C0A912439DB4B;2356B83B3AE123A290CB245A8F8526DA;75300434BE16A57FD386B22D19B289D5;CB889E260FC7B06777314137C2FB5198;A055814803BEE77F3335A953A338351F;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;FC5FD090934CE685C1C12E5E0311F1D4;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
513;53;53;4;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;421F73681CFDF850CF47A3BE88EA41E4;3E03B42222823BCC087D4C49484F290C;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;459DC72EC80AB8741EA73FC01FA1D2DF;B4B12B69D452BFD204F33CD1EBE13446;E5E1FA47D79C1D573A65E2A4D17F6E6E;459DC72EC80AB8741EA73FC01FA1D2DF;B4B12B69D452BFD204F33CD1EBE13446;E5E1FA47D79C1D573A65E2A4D17F6E6E;15EDF29F5AE18B814E33080FDD217681;1E4D790F9685042370EB2A25FFA26AF9;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;81C7FB4E26CB45F0745DF4A59EB6CD9E;74CFA90507AD996840C04556C163D59C;F5126A9BDB60B4C8F3B1680AF38B33B9;75300434BE16A57FD386B22D19B289D5;E238E543D8E3684800377D68A545410D;EB5CA9F69BCD28C10B38B2A6B0D22880;D2C50D70FBCF0A56020B70626BF2FB2C;410E87854BCC80640DBEFAB137107251;A067F6FD038AB399337304ED26250C88;6BA1D912365C006B003750C17E810A8C;6BA1D912365C006B003750C17E810A8C;B70EA5F8E1DD1E21F7485AADD433620F;FC5FD090934CE685C1C12E5E0311F1D4;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
514;107;107;20;1;;;15Mar2018:14:08:08;01Jan5999:00:00:00;03Jan2020:07:00:25;181F921CC957DF5CEC4BF2C18E4A371F;B917379B30146FCD45FB02F7C1D9ED99;56BE6E8A7405D585EAF8C450BE8353B2;E5E1FA47D79C1D573A65E2A4D17F6E6E;3A73A94D029959DC71AF0AFCB9F2189E;A4EBE786A75A46F1439C2F8B3F80D475;0D18EF018A2FAD239119D6880F1845F2;E5E1FA47D79C1D573A65E2A4D17F6E6E;A4EBE786A75A46F1439C2F8B3F80D475;0D18EF018A2FAD239119D6880F1845F2;E5E1FA47D79C1D573A65E2A4D17F6E6E;F0F989536E70D737A1907A0687BEECCC;9614FB78285353AE1E2ED8E9800A33ED;E5E1FA47D79C1D573A65E2A4D17F6E6E;B25D27739F2C724A6460B006215CCF2D;7120DC1E45C965E3B794F00665BDBC24;E5E1FA47D79C1D573A65E2A4D17F6E6E;B4E5DABD7AF605C64E1CEF8BE96EDEF0;1B208496FEF79DB5BE9F374BF65865E6;39ED0D2B753268FD16E042087A244FDC;22301E873A3C0BAD5C4C0A912439DB4B;2356B83B3AE123A290CB245A8F8526DA;75300434BE16A57FD386B22D19B289D5;CB889E260FC7B06777314137C2FB5198;2F5044EA92C24AA78613CC6145698030;B2581C791DBB8894BFDCFB66B60A17ED;2C3957E2A91B1D2BEE334248B387E402;67B1193B31375E3C959BB5246989D0CA;67B1193B31375E3C959BB5246989D0CA;17AC9AE74D16FBC665FFB4CFC2DF24F5;B70EA5F8E1DD1E21F7485AADD433620F;FC5FD090934CE685C1C12E5E0311F1D4;3F0DA22658EF921D0F500BFDC5471DB3;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91;FF83472786DB3B25D48ABD61502E1D91
